#{"t_start": 1784097332.540789, "env_id": "None"}
r,l,t
10.0,8,8.654835
10.0,8,8.655614
10.0,8,8.656395
10.0,8,8.657177
10.0,8,8.657959
10.0,8,8.65874
10.0,8,8.659516
10.0,8,8.660297
10.0,8,8.661075
10.0,8,8.661852
10.0,8,8.662634
10.0,8,8.663409
10.0,8,8.664182
10.0,8,8.664955
10.0,8,8.665736
10.0,8,8.66652
10.0,8,8.667305
10.0,8,8.668082
10.0,8,8.668857
10.0,8,8.669638
10.0,8,8.670463
10.0,8,8.671241
10.0,8,8.672019
10.0,8,8.6728
10.0,8,8.673761
10.0,8,8.674631
10.0,8,8.675479
10.0,8,8.676314
10.0,8,8.677144
10.0,8,8.67798
10.0,8,8.678807
10.0,8,8.679631
10.0,8,8.680449
10.0,8,8.681272
10.0,8,8.682093
10.0,8,8.682912
10.0,8,8.683728
10.0,8,8.684544
10.0,8,8.68536
10.0,8,8.686174
10.0,8,8.686984
10.0,8,8.687796
10.0,8,8.68862
10.0,8,8.689432
10.0,8,8.690259
10.0,8,8.69107
10.0,8,8.691881
10.0,8,8.692699
10.0,8,8.693519
10.0,8,8.694338
10.0,8,8.695156
10.0,8,8.695974
10.0,8,8.696783
10.0,8,8.697592
10.0,8,8.698412
10.0,8,8.69923
10.0,8,8.700053
10.0,8,8.700868
10.0,8,8.701678
10.0,8,8.70249
10.0,8,8.703309
10.0,8,8.704126
10.0,8,8.70494
10.0,8,8.705748
10.0,8,8.706578
10.0,8,8.707388
10.0,8,8.708199
10.0,8,8.70901
10.0,8,8.709821
10.0,8,8.710636
10.0,8,8.711453
10.0,8,8.712271
10.0,8,8.713086
10.0,8,8.713897
10.0,8,8.714713
10.0,8,8.715522
10.0,8,8.716335
10.0,8,8.717148
10.0,8,8.717957
10.0,8,8.718767
10.0,8,8.719585
10.0,8,8.720397
10.0,8,8.721211
10.0,8,8.722018
10.0,8,8.722831
10.0,8,8.723647
10.0,8,8.724454
10.0,8,8.725267
10.0,8,8.72608
10.0,8,8.726884
10.0,8,8.727693
10.0,8,8.728497
10.0,8,8.729314
10.0,8,8.730122
10.0,8,8.730927
10.0,8,8.731733
10.0,8,8.732546
10.0,8,8.733358
10.0,8,8.734169
10.0,8,8.734981
10.0,8,8.73579
10.0,8,8.736608
10.0,8,8.73743
10.0,8,8.73824
10.0,8,8.739047
10.0,8,8.739865
10.0,8,8.740672
10.0,8,8.741478
10.0,8,8.742289
10.0,8,8.743103
10.0,8,8.743914
10.0,8,8.744727
10.0,8,8.745533
10.0,8,8.746345
10.0,8,8.747158
10.0,8,8.747964
10.0,8,8.748772
10.0,8,8.749582
10.0,8,8.750387
10.0,8,8.751199
10.0,8,8.752006
10.0,8,8.752822
10.0,8,8.753638
10.0,8,8.754443
10.0,8,8.75525
10.0,8,8.75606
10.0,8,8.756881
10.0,8,8.75769
10.0,8,8.758505
10.0,8,8.759317
10.0,8,8.760136
10.0,8,8.760949
10.0,8,8.761764
10.0,8,8.762578
10.0,8,8.76339
10.0,8,8.764201
10.0,8,8.765021
10.0,8,8.765836
10.0,8,8.766646
10.0,8,8.767451
10.0,8,8.768254
10.0,8,8.769064
10.0,8,8.769872
10.0,8,8.770681
10.0,8,8.771485
10.0,8,8.77229
10.0,8,8.773112
10.0,8,8.77392
10.0,8,8.77473
10.0,8,8.775544
10.0,8,8.776349
10.0,8,8.777166
10.0,8,8.777979
10.0,8,8.778785
10.0,8,8.779592
10.0,8,8.780409
10.0,8,8.781223
10.0,8,8.782039
10.0,8,8.782856
10.0,8,8.783661
10.0,8,8.784476
10.0,8,8.785278
10.0,8,8.786089
10.0,8,8.786898
10.0,8,8.787705
10.0,8,8.788515
10.0,8,8.789324
10.0,8,8.790145
10.0,8,8.790958
10.0,8,8.791773
10.0,8,8.792575
10.0,8,8.793383
10.0,8,8.794195
10.0,8,8.795009
10.0,8,8.79582
10.0,8,8.796625
10.0,8,8.797433
10.0,8,8.798243
10.0,8,8.799056
10.0,8,8.799865
10.0,8,8.80068
10.0,8,8.801493
10.0,8,8.802305
10.0,8,8.803117
10.0,8,8.803927
10.0,8,8.804731
10.0,8,8.80554
10.0,8,8.806353
10.0,8,8.807163
10.0,8,8.807971
10.0,8,8.808784
10.0,8,8.809595
10.0,8,8.8104
10.0,8,8.811212
10.0,8,8.812016
10.0,8,8.812826
10.0,8,8.81365
10.0,8,8.814459
10.0,8,8.815272
10.0,8,8.816084
10.0,8,8.816891
10.0,8,8.817706
10.0,8,8.818513
10.0,8,8.819323
10.0,8,8.820133
10.0,8,8.820948
10.0,8,8.821773
10.0,8,8.822582
10.0,8,8.823404
10.0,8,8.824212
10.0,8,8.825021
10.0,8,8.825833
10.0,8,8.826642
10.0,8,8.827449
10.0,8,8.828266
10.0,8,8.829077
10.0,8,8.829887
10.0,8,8.830699
10.0,8,8.831502
10.0,8,8.832311
10.0,8,8.833124
10.0,8,8.833929
10.0,8,8.834741
10.0,8,8.835549
10.0,8,8.836352
10.0,8,8.837167
10.0,8,8.837978
10.0,8,8.838787
10.0,8,8.839601
10.0,8,8.840416
10.0,8,8.841233
10.0,8,8.842044
10.0,8,8.842849
10.0,8,8.843661
10.0,8,8.844475
10.0,8,8.845285
10.0,8,8.846096
10.0,8,8.84691
10.0,8,8.847721
10.0,8,8.848531
10.0,8,8.849343
10.0,8,8.850153
10.0,8,8.85096
10.0,8,8.851779
10.0,8,8.852593
10.0,8,8.853404
10.0,8,8.854216
10.0,8,8.855021
10.0,8,8.855826
10.0,8,9.095529
10.0,8,9.096406
10.0,8,9.097222
10.0,8,9.098038
10.0,8,9.098842
10.0,8,9.099641
10.0,8,9.100446
10.0,8,9.10124
10.0,8,9.102036
10.0,8,9.102832
10.0,8,9.103619
10.0,8,9.104428
10.0,8,9.10522
10.0,8,9.106005
10.0,8,9.106789
10.0,8,9.107575
10.0,8,9.108376
10.0,8,9.109162
10.0,8,9.109952
10.0,8,9.110741
10.0,8,9.111526
10.0,8,9.112328
10.0,8,9.113119
10.0,8,9.113899
10.0,8,9.114702
10.0,8,9.115485
10.0,8,9.11627
10.0,8,9.117049
10.0,8,9.117836
10.0,8,9.118621
10.0,8,9.119404
10.0,8,9.120185
10.0,8,9.120973
10.0,8,9.121769
10.0,8,9.122551
10.0,8,9.123341
10.0,8,9.124132
10.0,8,9.124919
10.0,8,9.125703
10.0,8,9.12649
10.0,8,9.127277
10.0,8,9.128058
10.0,8,9.128841
10.0,8,9.129627
10.0,8,9.130416
10.0,8,9.131199
10.0,8,9.131984
10.0,8,9.132775
10.0,8,9.133552
10.0,8,9.134334
10.0,8,9.135113
10.0,8,9.135894
10.0,8,9.136672
10.0,8,9.137454
10.0,8,9.138238
10.0,8,9.139018
10.0,8,9.139814
10.0,8,9.140592
10.0,8,9.141376
10.0,8,9.142158
10.0,8,9.142944
10.0,8,9.143722
10.0,8,9.144502
10.0,8,9.145277
10.0,8,9.14606
10.0,8,9.146843
10.0,8,9.147624
10.0,8,9.148405
10.0,8,9.149182
10.0,8,9.149961
10.0,8,9.150738
10.0,8,9.15152
10.0,8,9.152319
10.0,8,9.1531
10.0,8,9.153876
10.0,8,9.154658
10.0,8,9.155437
10.0,8,9.156215
10.0,8,9.156998
10.0,8,9.157776
10.0,8,9.158558
10.0,8,9.15934
10.0,8,9.16014
10.0,8,9.160921
10.0,8,9.161708
10.0,8,9.162486
10.0,8,9.163266
10.0,8,9.164043
10.0,8,9.164959
10.0,8,9.165839
10.0,8,9.166655
10.0,8,9.16746
10.0,8,9.168283
10.0,8,9.169079
10.0,8,9.169875
10.0,8,9.170667
10.0,8,9.171454
10.0,8,9.17225
10.0,8,9.173038
10.0,8,9.173826
10.0,8,9.174613
10.0,8,9.175403
10.0,8,9.176202
10.0,8,9.17699
10.0,8,9.177778
10.0,8,9.178564
10.0,8,9.179349
10.0,8,9.18013
10.0,8,9.180914
10.0,8,9.181713
10.0,8,9.182498
10.0,8,9.183278
10.0,8,9.184081
10.0,8,9.184867
10.0,8,9.185648
10.0,8,9.186429
10.0,8,9.187215
10.0,8,9.187992
10.0,8,9.188775
10.0,8,9.189556
10.0,8,9.190371
10.0,8,9.191153
10.0,8,9.191952
10.0,8,9.192737
10.0,8,9.19352
10.0,8,9.194303
10.0,8,9.195089
10.0,8,9.195872
10.0,8,9.196653
10.0,8,9.197436
10.0,8,9.198241
10.0,8,9.19902
10.0,8,9.199808
10.0,8,9.200607
10.0,8,9.201393
10.0,8,9.202176
10.0,8,9.202951
10.0,8,9.203739
10.0,8,9.204518
10.0,8,9.205303
10.0,8,9.206076
10.0,8,9.206885
10.0,8,9.207668
10.0,8,9.208476
10.0,8,9.209255
10.0,8,9.210037
10.0,8,9.210817
10.0,8,9.211596
10.0,8,9.212379
10.0,8,9.213161
10.0,8,9.213945
10.0,8,9.214747
10.0,8,9.21555
10.0,8,9.216344
10.0,8,9.217122
10.0,8,9.217901
10.0,8,9.218684
10.0,8,9.219465
10.0,8,9.220243
10.0,8,9.221021
10.0,8,9.221802
10.0,8,9.22258
10.0,8,9.223388
10.0,8,9.224181
10.0,8,9.224961
10.0,8,9.225737
10.0,8,9.226518
10.0,8,9.227292
10.0,8,9.228067
10.0,8,9.228843
10.0,8,9.229625
10.0,8,9.230403
10.0,8,9.231203
10.0,8,9.231998
10.0,8,9.232779
10.0,8,9.233557
10.0,8,9.234333
10.0,8,9.235112
10.0,8,9.235891
10.0,8,9.236663
10.0,8,9.237441
10.0,8,9.238218
10.0,8,9.238999
10.0,8,9.239822
10.0,8,9.240595
10.0,8,9.241378
10.0,8,9.24216
10.0,8,9.242934
10.0,8,9.243712
10.0,8,9.24449
10.0,8,9.245272
10.0,8,9.24605
10.0,8,9.246826
10.0,8,9.247623
10.0,8,9.24843
10.0,8,9.249211
10.0,8,9.249993
10.0,8,9.250768
10.0,8,9.251546
10.0,8,9.252326
10.0,8,9.253104
10.0,8,9.253888
10.0,8,9.254666
10.0,8,9.255461
10.0,8,9.256245
10.0,8,9.25719
10.0,8,9.258045
10.0,8,9.258889
10.0,8,9.259729
10.0,8,9.260561
10.0,8,9.261392
10.0,8,9.262222
10.0,8,9.263046
10.0,8,9.263889
10.0,8,9.264742
10.0,8,9.265571
10.0,8,9.266398
10.0,8,9.267225
10.0,8,9.268053
10.0,8,9.26888
10.0,8,9.269704
10.0,8,9.270526
10.0,8,9.271413
10.0,8,9.272225
10.0,8,9.273027
10.0,8,9.273886
10.0,8,9.274721
10.0,8,9.275543
10.0,8,9.276371
10.0,8,9.277192
10.0,8,9.278017
10.0,8,9.278837
10.0,8,9.279847
10.0,8,9.280711
10.0,8,9.281653
10.0,8,9.282468
10.0,8,9.283264
10.0,8,9.284068
10.0,8,9.28486
10.0,8,9.285651
10.0,8,9.286442
10.0,8,9.287389
10.0,8,9.28819
10.0,8,9.288994
10.0,8,9.289806
10.0,8,9.290622
10.0,8,9.291426
10.0,8,9.292225
10.0,8,9.293012
10.0,8,9.293791
10.0,8,9.29458
10.0,8,9.2955
10.0,8,9.296325
10.0,8,9.297147
10.0,8,9.29798
10.0,8,9.29878
10.0,8,9.545476
10.0,8,9.546357
10.0,8,9.547183
10.0,8,9.548082
10.0,8,9.54898
10.0,8,9.549839
10.0,8,9.550696
10.0,8,9.551527
10.0,8,9.55236
10.0,8,9.553188
10.0,8,9.554014
10.0,8,9.554841
10.0,8,9.555664
10.0,8,9.556497
10.0,8,9.557315
10.0,8,9.558139
10.0,8,9.558963
10.0,8,9.55978
10.0,8,9.560594
10.0,8,9.56141
10.0,8,9.562227
10.0,8,9.563039
10.0,8,9.563855
10.0,8,9.564735
10.0,8,9.565573
10.0,8,9.566415
10.0,8,9.567229
10.0,8,9.568041
10.0,8,9.568852
10.0,8,9.569663
10.0,8,9.570467
10.0,8,9.571275
10.0,8,9.57208
10.0,8,9.572889
10.0,8,9.573713
10.0,8,9.574537
10.0,8,9.575342
10.0,8,9.57614
10.0,8,9.576946
10.0,8,9.577754
10.0,8,9.578558
10.0,8,9.579358
10.0,8,9.580154
10.0,8,9.580961
10.0,8,9.581911
10.0,8,9.582751
10.0,8,9.583565
10.0,8,9.584369
10.0,8,9.58517
10.0,8,9.585967
10.0,8,9.586764
10.0,8,9.587555
10.0,8,9.588343
10.0,8,9.589136
10.0,8,9.589953
10.0,8,9.590746
10.0,8,9.591538
10.0,8,9.59233
10.0,8,9.593117
10.0,8,9.593905
10.0,8,9.594691
10.0,8,9.595483
10.0,8,9.596272
10.0,8,9.597056
10.0,8,9.597849
10.0,8,9.598726
10.0,8,9.599552
10.0,8,9.600358
10.0,8,9.601162
10.0,8,9.60197
10.0,8,9.602772
10.0,8,9.603575
10.0,8,9.604378
10.0,8,9.605176
10.0,8,9.605979
10.0,8,9.606789
10.0,8,9.607589
10.0,8,9.608397
10.0,8,9.609192
10.0,8,9.609989
10.0,8,9.61079
10.0,8,9.611589
10.0,8,9.612389
10.0,8,9.613186
10.0,8,9.614005
10.0,10,9.615046
10.0,8,9.615839
10.0,8,9.616638
10.0,8,9.617459
10.0,8,9.618258
10.0,8,9.619059
10.0,8,9.619856
10.0,8,9.620658
10.0,8,9.621462
10.0,8,9.62228
10.0,8,9.623089
10.0,8,9.623889
10.0,8,9.624695
10.0,8,9.625502
10.0,8,9.626299
10.0,8,9.627102
10.0,8,9.627902
10.0,8,9.628709
10.0,8,9.62952
10.0,8,9.630335
10.0,8,9.63115
10.0,8,9.631987
10.0,8,9.632796
10.0,8,9.633601
10.0,8,9.634407
10.0,8,9.635204
10.0,8,9.636006
10.0,8,9.636808
10.0,8,9.637619
10.0,8,9.638429
10.0,8,9.639232
10.0,8,9.640039
10.0,8,9.640841
10.0,8,9.641642
10.0,8,9.642435
10.0,8,9.643233
10.0,8,9.644036
10.0,8,9.644834
10.0,8,9.645644
10.0,8,9.64645
10.0,8,9.647252
10.0,8,9.648117
10.0,8,9.64895
10.0,8,9.649782
10.0,8,9.650598
10.0,8,9.651421
10.0,8,9.652239
10.0,8,9.653056
10.0,8,9.653884
10.0,8,9.6547
10.0,8,9.655515
10.0,8,9.656344
10.0,8,9.657159
10.0,8,9.657975
10.0,8,9.658788
10.0,8,9.659605
10.0,8,9.660423
10.0,8,9.661245
10.0,8,9.662069
10.0,8,9.662879
10.0,8,9.663694
10.0,8,9.664549
10.0,8,9.665385
10.0,8,9.666182
10.0,8,9.666972
10.0,8,9.667762
10.0,8,9.668549
10.0,8,9.669342
10.0,8,9.670144
10.0,8,9.67093
10.0,8,9.671709
10.0,8,9.67251
10.0,8,9.673299
10.0,8,9.674096
10.0,8,9.674879
10.0,8,9.675658
10.0,8,9.676443
10.0,8,9.677239
10.0,8,9.678042
10.0,8,9.678828
10.0,8,9.679609
10.0,8,9.680394
10.0,8,9.681192
10.0,8,9.681986
10.0,8,9.68277
10.0,8,9.683547
10.0,8,9.684328
10.0,8,9.685119
10.0,8,9.685915
10.0,8,9.686698
10.0,8,9.68748
10.0,8,9.688264
10.0,8,9.689042
10.0,8,9.689846
10.0,8,9.690621
10.0,8,9.691404
10.0,8,9.692181
10.0,8,9.692965
10.0,8,9.693752
10.0,8,9.694536
10.0,8,9.695314
10.0,8,9.696092
10.0,8,9.696869
10.0,8,9.697656
10.0,8,9.69845
10.0,8,9.699237
10.0,8,9.700016
10.0,8,9.700795
10.0,8,9.701594
10.0,8,9.702369
10.0,8,9.703148
10.0,8,9.70393
10.0,8,9.704711
10.0,8,9.705495
10.0,8,9.706283
10.0,8,9.70708
10.0,8,9.707864
10.0,8,9.708643
10.0,8,9.709436
10.0,8,9.710215
10.0,8,9.710999
10.0,8,9.711782
10.0,8,9.712566
10.0,8,9.713346
10.0,8,9.714125
10.0,8,9.714989
10.0,8,9.715774
10.0,8,9.716647
10.0,8,9.717513
10.0,8,9.71833
10.0,8,9.71914
10.0,8,9.719943
10.0,8,9.720748
10.0,8,9.721548
10.0,8,9.722353
10.0,8,9.723175
10.0,8,9.723984
10.0,8,9.72481
10.0,8,9.725608
10.0,8,9.726407
10.0,8,9.727207
10.0,8,9.72801
10.0,8,9.728813
10.0,8,9.729615
10.0,8,9.730414
10.0,8,9.731234
10.0,8,9.732027
10.0,8,9.732827
10.0,8,9.733633
10.0,8,9.734424
10.0,8,9.735218
10.0,8,9.736009
10.0,8,9.736799
10.0,8,9.737599
10.0,8,9.738392
10.0,8,9.739186
10.0,8,9.740064
10.0,8,9.740918
10.0,8,9.741739
10.0,8,9.742577
10.0,8,9.743393
10.0,8,9.744204
10.0,8,9.745016
10.0,8,9.745829
10.0,8,9.746646
10.0,8,9.747463
10.0,8,9.748296
10.0,8,9.749135
10.0,8,9.74995
10.0,8,9.750766
10.0,8,9.996783
10.0,8,9.99776
10.0,8,9.998742
10.0,8,9.999579
10.0,8,10.000395
10.0,8,10.00121
10.0,8,10.00201
10.0,8,10.002847
10.0,8,10.003858
10.0,8,10.004685
10.0,8,10.005497
10.0,8,10.006311
10.0,8,10.007117
10.0,8,10.007915
10.0,8,10.008705
10.0,8,10.009496
10.0,8,10.010287
10.0,8,10.011123
10.0,8,10.011956
10.0,8,10.012754
10.0,8,10.013557
10.0,8,10.014382
10.0,8,10.015302
10.0,8,10.01611
10.0,8,10.01691
10.0,8,10.017707
10.0,8,10.018507
10.0,8,10.019396
10.0,8,10.020203
10.0,8,10.021002
10.0,8,10.021792
10.0,8,10.02276
10.0,8,10.023912
10.0,8,10.024747
10.0,8,10.025569
10.0,8,10.026373
10.0,8,10.027315
10.0,8,10.028167
10.0,8,10.029013
10.0,8,10.029834
10.0,8,10.030658
10.0,8,10.031583
10.0,8,10.032399
10.0,8,10.033206
10.0,8,10.034021
10.0,8,10.034922
10.0,8,10.035738
10.0,8,10.036542
10.0,8,10.037338
10.0,8,10.038133
10.0,8,10.03894
10.0,8,10.03975
10.0,8,10.040542
10.0,8,10.041336
10.0,8,10.042123
10.0,8,10.043051
10.0,8,10.043882
10.0,8,10.044706
10.0,8,10.045554
10.0,8,10.046359
10.0,8,10.047168
10.0,8,10.048072
10.0,8,10.048928
10.0,8,10.049728
10.0,8,10.050542
10.0,8,10.051433
10.0,8,10.052249
10.0,8,10.053063
10.0,8,10.053866
10.0,8,10.054663
10.0,8,10.05547
10.0,8,10.056269
10.0,8,10.05708
10.0,8,10.057875
10.0,8,10.058677
10.0,8,10.059489
10.0,8,10.060281
10.0,8,10.061081
10.0,8,10.06188
10.0,8,10.06268
10.0,8,10.063473
10.0,8,10.064276
10.0,8,10.065231
10.0,8,10.066111
10.0,8,10.066978
10.0,8,10.067833
10.0,8,10.068673
10.0,8,10.069506
10.0,8,10.070348
10.0,8,10.071182
10.0,8,10.072016
10.0,8,10.072846
10.0,8,10.07369
10.0,8,10.074515
10.0,8,10.07537
10.0,8,10.076197
10.0,8,10.077021
10.0,8,10.077849
10.0,8,10.078674
10.0,8,10.079493
10.0,8,10.08032
10.0,8,10.08117
10.0,8,10.084919
10.0,8,10.087403
10.0,8,10.089787
10.0,8,10.105389
10.0,8,10.108027
10.0,8,10.108888
10.0,8,10.110258
10.0,8,10.11167
10.0,8,10.115918
10.0,8,10.116899
10.0,8,10.117794
10.0,8,10.118642
10.0,8,10.119488
10.0,8,10.120311
10.0,8,10.121135
10.0,8,10.121958
10.0,8,10.122789
10.0,8,10.123634
10.0,8,10.124456
10.0,8,10.12528
10.0,8,10.126107
10.0,8,10.126928
10.0,8,10.127752
10.0,8,10.128573
10.0,8,10.129393
10.0,8,10.130216
10.0,8,10.131052
10.0,8,10.131966
10.0,8,10.132792
10.0,8,10.133597
10.0,8,10.134397
10.0,8,10.135188
10.0,8,10.135986
10.0,8,10.136779
10.0,8,10.137572
10.0,8,10.138362
10.0,8,10.139169
10.0,8,10.139971
10.0,8,10.140754
10.0,8,10.141537
10.0,8,10.142325
10.0,8,10.143113
10.0,8,10.143899
10.0,8,10.144706
10.0,8,10.145492
10.0,8,10.146282
10.0,8,10.147089
10.0,8,10.147894
10.0,8,10.148712
10.0,8,10.149504
10.0,8,10.150292
10.0,8,10.151078
10.0,8,10.15187
10.0,8,10.152664
10.0,8,10.153458
10.0,8,10.154247
10.0,8,10.155058
10.0,8,10.155847
10.0,8,10.156652
10.0,8,10.157434
10.0,8,10.158228
10.0,8,10.159011
10.0,8,10.159798
10.0,8,10.16058
10.0,8,10.161362
10.0,8,10.162148
10.0,8,10.162934
10.0,8,10.163722
10.0,8,10.164527
10.0,8,10.165459
10.0,8,10.166283
10.0,8,10.167087
10.0,8,10.167885
10.0,8,10.16867
10.0,8,10.169459
10.0,8,10.170246
10.0,8,10.171041
10.0,8,10.171827
10.0,8,10.172625
10.0,8,10.173412
10.0,8,10.174227
10.0,8,10.175015
10.0,8,10.175802
10.0,8,10.176586
10.0,8,10.177372
10.0,8,10.17815
10.0,8,10.178935
10.0,8,10.179715
10.0,8,10.1805
10.0,8,10.181282
10.0,8,10.182066
10.0,8,10.182849
10.0,8,10.183629
10.0,8,10.184411
10.0,8,10.185192
10.0,8,10.185977
10.0,8,10.186756
10.0,8,10.187538
10.0,8,10.188321
10.0,8,10.189101
10.0,8,10.189896
10.0,8,10.190674
10.0,8,10.191452
10.0,8,10.192232
10.0,8,10.193012
10.0,8,10.193788
10.0,8,10.194597
10.0,8,10.19537
10.0,8,10.196154
10.0,8,10.196934
10.0,8,10.197715
10.0,8,10.198494
10.0,8,10.199277
10.0,8,10.200056
10.0,8,10.200841
10.0,8,10.201617
10.0,8,10.20241
10.0,8,10.203186
10.0,8,10.203962
10.0,8,10.204744
10.0,8,10.205522
10.0,8,10.206303
10.0,8,10.207087
10.0,8,10.207865
10.0,8,10.208643
10.0,8,10.209421
10.0,8,10.210222
10.0,8,10.211
10.0,8,10.211778
10.0,8,10.212558
10.0,8,10.213339
10.0,8,10.21412
10.0,8,10.214915
10.0,8,10.215703
10.0,8,10.216484
10.0,8,10.217266
10.0,8,10.218061
10.0,8,10.218842
10.0,8,10.219617
10.0,8,10.220407
10.0,8,10.221185
10.0,8,10.221969
10.0,8,10.222749
10.0,8,10.223531
10.0,8,10.224313
10.0,8,10.225095
10.0,8,10.225887
10.0,8,10.22668
10.0,8,10.227457
10.0,8,10.228237
10.0,8,10.229031
10.0,8,10.229806
10.0,8,10.230589
10.0,8,10.231374
10.0,8,10.477089
10.0,8,10.477984
10.0,8,10.478803
10.0,8,10.479605
10.0,8,10.480399
10.0,8,10.481372
10.0,8,10.482226
10.0,8,10.483046
10.0,8,10.483855
10.0,8,10.484652
10.0,8,10.485444
10.0,8,10.48624
10.0,8,10.487038
10.0,8,10.487828
10.0,8,10.488644
10.0,8,10.489434
10.0,8,10.490236
10.0,8,10.491029
10.0,8,10.49182
10.0,8,10.492608
10.0,8,10.493397
10.0,8,10.494183
10.0,8,10.494966
10.0,8,10.495749
10.0,8,10.49655
10.0,8,10.49734
10.0,8,10.498249
10.0,8,10.499121
10.0,8,10.499975
10.0,8,10.50081
10.0,8,10.501637
10.0,8,10.502468
10.0,8,10.5033
10.0,8,10.504126
10.0,8,10.504987
10.0,8,10.505818
10.0,8,10.50671
10.0,8,10.507522
10.0,8,10.508326
10.0,8,10.509127
10.0,8,10.509918
10.0,8,10.510715
10.0,8,10.511513
10.0,8,10.512322
10.0,8,10.513113
10.0,8,10.513903
10.0,8,10.5147
10.0,8,10.51549
10.0,8,10.516277
10.0,8,10.517064
10.0,8,10.517859
10.0,8,10.518648
10.0,8,10.519436
10.0,8,10.520242
10.0,8,10.521031
10.0,8,10.521812
10.0,8,10.522601
10.0,8,10.523393
10.0,8,10.524183
10.0,8,10.524966
10.0,8,10.525749
10.0,8,10.526538
10.0,8,10.527325
10.0,8,10.528115
10.0,8,10.528918
10.0,8,10.529701
10.0,8,10.530488
10.0,8,10.53128
10.0,8,10.532227
10.0,8,10.533073
10.0,8,10.533888
10.0,8,10.534695
10.0,8,10.535492
10.0,8,10.536357
10.0,8,10.537186
10.0,8,10.537982
10.0,8,10.538775
10.0,8,10.539568
10.0,8,10.540368
10.0,8,10.541161
10.0,8,10.54195
10.0,8,10.542738
10.0,8,10.543526
10.0,8,10.544401
10.0,8,10.545219
10.0,8,10.546023
10.0,8,10.546835
10.0,8,10.547714
10.0,8,10.548557
10.0,8,10.549354
10.0,8,10.550149
10.0,8,10.550938
10.0,8,10.551836
10.0,8,10.552682
10.0,8,10.553479
10.0,8,10.554276
10.0,8,10.555068
10.0,8,10.555868
10.0,8,10.556668
10.0,8,10.557467
10.0,8,10.558263
10.0,8,10.559099
10.0,8,10.559983
10.0,8,10.560797
10.0,8,10.561597
10.0,8,10.562394
10.0,8,10.563189
10.0,8,10.563987
10.0,8,10.564818
10.0,8,10.56561
10.0,8,10.566405
10.0,8,10.5672
10.0,8,10.568059
10.0,8,10.568877
10.0,8,10.569673
10.0,8,10.570481
10.0,8,10.571278
10.0,8,10.572071
10.0,8,10.572865
10.0,8,10.573673
10.0,8,10.574462
10.0,8,10.575254
10.0,8,10.576121
10.0,8,10.576929
10.0,8,10.577728
10.0,8,10.57852
10.0,8,10.579311
10.0,8,10.580097
10.0,8,10.580899
10.0,8,10.581891
10.0,8,10.5827
10.0,8,10.583521
10.0,8,10.584413
10.0,8,10.585211
10.0,8,10.586005
10.0,8,10.586793
10.0,8,10.587581
10.0,8,10.588372
10.0,8,10.589178
10.0,8,10.589979
10.0,8,10.590769
10.0,8,10.591733
10.0,8,10.592592
10.0,8,10.593429
10.0,8,10.594259
10.0,8,10.595086
10.0,8,10.595911
10.0,8,10.596741
10.0,8,10.597576
10.0,8,10.598441
10.0,8,10.599268
10.0,8,10.600108
10.0,8,10.600926
10.0,8,10.601749
10.0,8,10.602569
10.0,8,10.603386
10.0,8,10.604209
10.0,8,10.605026
10.0,8,10.605849
10.0,8,10.606682
10.0,8,10.607497
10.0,8,10.608338
10.0,8,10.609156
10.0,8,10.609972
10.0,8,10.610789
10.0,8,10.611607
10.0,8,10.612435
10.0,8,10.613254
10.0,8,10.614078
10.0,8,10.61498
10.0,8,10.615825
10.0,8,10.616627
10.0,8,10.617419
10.0,8,10.618212
10.0,8,10.619
10.0,8,10.619786
10.0,8,10.620577
10.0,8,10.621364
10.0,8,10.622172
10.0,8,10.622965
10.0,8,10.623763
10.0,8,10.624563
10.0,8,10.625344
10.0,8,10.626125
10.0,8,10.626907
10.0,8,10.627693
10.0,8,10.628476
10.0,8,10.629264
10.0,8,10.630049
10.0,8,10.630846
10.0,8,10.631726
10.0,8,10.632535
10.0,8,10.633325
10.0,8,10.634119
10.0,8,10.634916
10.0,8,10.635705
10.0,8,10.6365
10.0,8,10.637287
10.0,8,10.638074
10.0,8,10.638859
10.0,8,10.639655
10.0,8,10.640456
10.0,8,10.641253
10.0,8,10.642034
10.0,8,10.642816
10.0,8,10.643594
10.0,8,10.644378
10.0,8,10.645163
10.0,8,10.645945
10.0,8,10.646733
10.0,8,10.647525
10.0,8,10.648376
10.0,8,10.649175
10.0,8,10.649972
10.0,8,10.650765
10.0,8,10.651555
10.0,8,10.652337
10.0,8,10.653126
10.0,8,10.653911
10.0,8,10.654698
10.0,8,10.655489
10.0,8,10.656295
10.0,8,10.65709
10.0,8,10.657874
10.0,8,10.658655
10.0,8,10.659435
10.0,8,10.660217
10.0,8,10.660997
10.0,8,10.661782
10.0,8,10.662565
10.0,8,10.663342
10.0,8,10.664141
10.0,8,10.664984
10.0,8,10.665774
10.0,8,10.666565
10.0,8,10.66735
10.0,8,10.668137
10.0,8,10.668917
10.0,8,10.6697
10.0,8,10.670485
10.0,8,10.671265
10.0,8,10.672061
10.0,8,10.672853
10.0,8,10.673664
10.0,8,10.67444
10.0,8,10.675225
10.0,8,10.676008
10.0,8,10.676793
10.0,8,10.677572
10.0,8,10.678351
10.0,8,10.679127
10.0,8,10.679932
10.0,8,10.680717
10.0,8,10.681518
